client_id,visitor_id,visit_id,process_step,date_time,device_change
141079,616725763_41840148526,982558294_51814431788_409509,start,2017-04-06 14:11:15,True
141079,785779870_48305298302,66429012_64213106213_451617,start,2017-04-08 10:20:38,True
141079,616725763_41840148526,686342636_70234663784_417732,start,2017-04-09 11:04:16,True
141602,258961879_52616051213,890124971_66536812464_293688,start,2017-04-12 09:06:22,True
141602,625388692_7252020527,614224742_48358510176_110197,start,2017-05-11 10:33:39,True
141670,282067930_59240869205,609698454_8813917418_921369,start,2017-06-07 14:10:41,True
141670,635650782_80944674396,96444355_26716467614_78074,start,2017-06-11 10:42:53,True
141798,55921315_20870720409,540767286_85580712422_364403,start,2017-06-01 14:40:36,True
141798,858724561_87816820412,531477876_29594697466_429455,start,2017-06-18 20:55:19,True
146242,44042956_44643448655,224283437_23207747657_336910,start,2017-04-01 09:06:42,True
146242,811147549_57910172964,506595542_29140008625_257355,start,2017-04-07 21:42:56,True
146242,44042956_44643448655,900058734_84070419158_400062,start,2017-04-17 20:12:00,True
146478,331242837_6671919172,239588827_43162192194_121013,start,2017-06-01 13:20:50,True
146478,583576229_22200796856,540940678_76380766021_123554,confirm,2017-06-02 23:13:58,True
148391,41435385_81413663830,226650039_70573581724_706740,start,2017-03-29 17:01:10,True
148391,292534571_57475267009,880253115_29573443694_286682,start,2017-04-15 16:02:43,True
148428,522043977_3917719657,104047350_22080761439_901612,start,2017-04-05 18:12:57,True
148428,447213121_61342909139,51302621_84822664454_27787,start,2017-04-14 18:35:14,True
148445,960924149_49606500046,879148982_75932395728_667365,start,2017-04-06 16:46:53,True
148445,941843782_62201414541,13666149_47905605354_551937,start,2017-04-06 16:52:46,True
148445,99451010_19109292840,880673491_81364056547_51103,start,2017-05-06 22:02:08,True
148445,956032395_99541567931,534489710_30397052847_583098,start,2017-05-10 01:27:05,True
148448,927530217_14845807404,509108300_61951505538_845554,start,2017-04-14 17:07:42,True
148448,989151353_44499651334,684930829_13439268670_600131,confirm,2017-04-17 23:48:04,True
151682,801015198_92587958102,702668296_68213880211_101871,start,2017-03-29 12:30:57,True
151682,57261676_57141554119,59830394_26021682208_972308,start,2017-03-30 11:11:02,True
152952,195757129_51787406856,653561704_35413362867_947488,start,2017-06-15 14:43:59,True
152952,334613026_28536838284,313908267_27380839916_12206,start,2017-06-18 21:28:31,True
153066,865506166_89515222491,101839286_7722452603_513748,start,2017-04-10 02:40:45,True
153066,531366526_95730942284,797735092_84415957351_308051,start,2017-04-19 14:13:42,True
154143,343284803_80796802734,405473002_73450860224_544424,start,2017-04-07 17:15:57,True
154143,889731363_34089538782,159033613_70268127046_911953,start,2017-04-08 10:28:40,True
154809,262850691_74578736884,947204181_83596149715_282162,start,2017-04-20 11:47:49,True
154809,362686350_1165863340,44590071_61461739353_225457,start,2017-04-20 12:00:11,True
154809,262850691_74578736884,741960138_27835122584_643666,confirm,2017-04-24 17:07:57,True
154809,998774924_12697887919,813461637_22275280663_807764,confirm,2017-05-15 22:08:29,True
156105,408687729_6529724578,823490227_98431947993_186052,confirm,2017-03-29 23:00:15,True
156105,620528431_96357305876,587988962_97073659032_84897,start,2017-04-10 08:24:14,True
156105,980758253_53915015965,92084244_67283603362_165886,confirm,2017-04-14 00:19:01,True
156105,572348284_17230735968,51011241_90882774485_691274,confirm,2017-04-17 18:30:28,True
156105,460516171_49906501006,960613189_73223306942_616297,confirm,2017-05-02 18:44:57,True
156105,288047997_43693835876,59808574_72267588171_873414,start,2017-05-09 19:48:53,True
156105,65596569_59667359005,67310153_86283496357_81152,start,2017-06-04 07:57:25,True
157871,38722703_94415399976,842732531_1114836136_328241,start,2017-05-10 17:29:15,True
157871,137553111_41780892291,796511123_19705674712_620568,start,2017-05-10 17:34:05,True
157923,493748748_43063902047,504926137_68299124664_455581,start,2017-04-05 11:26:23,True
157923,897651639_50907239898,753555111_81203959526_933251,start,2017-04-09 18:09:25,True
159558,954150259_60765124157,890617676_3638969111_265048,start,2017-04-05 20:53:05,True
159558,692699119_22521216865,719256532_82126260083_809662,start,2017-04-26 18:16:00,True
159823,928654858_52712294551,722788364_7481009420_865902,start,2017-04-05 12:41:50,True
159823,973841705_49032031915,873919298_48781838205_145503,start,2017-04-21 14:56:29,True
160466,613189111_77187281373,892702556_46465454442_328642,start,2017-04-08 11:21:23,True
160466,831323093_85084191071,415553695_6710669_685636,start,2017-04-23 20:24:30,True
160466,613189111_77187281373,974566056_42367518033_687297,step_2,2017-04-23 20:29:24,True
160466,831323093_85084191071,415553695_6710669_685636,step_3,2017-04-23 20:33:37,True
160466,613189111_77187281373,974566056_42367518033_687297,step_2,2017-04-23 20:36:50,True
161491,599042390_68732873236,164377896_18936404163_123443,start,2017-04-12 14:58:19,True
161491,765654469_31935942002,995974325_86140997466_478547,start,2017-04-12 15:06:06,True
164159,830525813_22130646040,413229936_19605057861_615178,start,2017-05-24 21:45:28,True
164159,648051456_70365060677,557765473_12295151723_289486,start,2017-05-25 23:44:40,True
166017,775888200_66350353104,543697658_43497014833_436596,start,2017-04-09 14:51:00,True
166017,440810340_5312520579,333600117_34087293204_557915,confirm,2017-04-10 15:28:51,True
168528,189973226_5926117225,317132820_42228813588_653515,start,2017-03-29 23:44:21,True
168528,906147638_29609461811,704865484_14919611134_74405,start,2017-03-30 15:03:02,True
169185,294586588_88866189557,137155731_25240542418_709760,start,2017-04-08 16:36:21,True
169185,285489683_15479420183,625305895_56894936479_486340,start,2017-06-07 19:20:33,True
170462,186829476_99580166147,873019912_85289927472_209201,start,2017-04-05 11:20:54,True
170462,324661174_24210384871,746388439_51391016288_896840,start,2017-05-21 22:56:05,True
170462,414694218_87345367052,303446097_49599272867_116070,start,2017-05-30 01:37:16,True
170616,474732772_56448807860,850366056_18046855119_361327,start,2017-04-07 22:36:15,True
170616,900605816_34721695231,751623898_34157730109_675501,start,2017-04-14 21:24:06,True
170798,672308706_62532740766,557667273_74032495402_569749,start,2017-04-05 17:15:23,True
170798,942883240_4457711555,690476692_58252813971_188690,start,2017-04-10 10:27:41,True
170899,812414728_89500786257,233737795_58101874535_726623,start,2017-06-11 19:00:21,True
170899,693521294_67533378681,700112305_48234564818_472689,start,2017-06-12 09:26:59,True
172110,185158431_18520009022,356694973_52735530837_625080,start,2017-03-24 10:03:21,True
172110,186203512_23795947513,545310205_49861062682_70156,start,2017-06-16 22:31:10,True
173501,532096064_81985376272,672155640_37779158972_392520,start,2017-04-15 09:14:14,True
173501,2410761_76852234582,442090171_32038519197_161723,start,2017-04-15 11:52:23,True
173501,532096064_81985376272,749284222_14956961053_144592,start,2017-04-15 11:54:01,True
173501,323008820_19522753518,115576543_73783745310_471708,start,2017-04-17 10:09:03,True
173784,104282300_70424440403,908787472_72097989323_677157,start,2017-03-25 15:36:58,True
173784,124822436_24508995359,296148313_81631096742_47744,start,2017-05-29 14:24:01,True
174238,24540175_14043171789,665263439_37730598484_539094,start,2017-04-15 22:29:01,True
174238,658583569_78036299439,101140215_44015987399_153386,confirm,2017-04-16 22:39:20,True
176524,644168581_44706132824,43600996_4460538036_744626,start,2017-04-17 10:07:07,True
176524,650469757_48096902892,986363177_40204109239_948389,start,2017-05-18 19:37:45,True
176935,603584115_99930842875,539556315_17506784377_465881,start,2017-04-05 16:49:52,True
176935,167373331_57037205668,206339186_80835266024_70451,confirm,2017-06-04 16:43:50,True
180953,443342549_63744145430,22081202_29731278654_977745,start,2017-05-17 21:52:20,True
180953,320735932_89341003805,477212764_58293946253_346770,start,2017-05-19 22:34:26,True
181254,903470917_75594375326,589606939_49468506393_780805,start,2017-04-09 12:48:26,True
181254,448475258_53410462036,906631211_58500766159_379721,start,2017-04-12 14:02:36,True
181531,765671575_78196952408,145007652_17588238088_98351,start,2017-04-07 13:48:53,True
181531,697423840_45105499795,374802906_74423395459_413276,start,2017-04-10 15:04:04,True
182208,851608064_78633474468,326605419_54526948140_220959,start,2017-05-25 08:11:18,True
182208,756703993_12782127974,871112447_13883979439_981024,start,2017-06-07 12:01:09,True
182208,851608064_78633474468,218853666_98578087759_361356,confirm,2017-06-08 07:57:59,True
182739,696975218_84834792832,373213654_30955520373_579097,start,2017-03-22 13:50:59,True
182739,639107388_13057967129,415637591_5016631253_552494,start,2017-03-22 14:57:15,True
183618,924398825_60158422429,397677741_15830752299_194691,start,2017-05-21 21:39:08,True
183618,637350246_73204459949,539090561_77323202367_774551,start,2017-06-10 09:55:40,True
184104,888620733_95659097672,365988797_69784458217_706029,start,2017-06-06 07:52:41,True
184104,313426440_65726136551,258797992_27084802697_715266,confirm,2017-06-09 09:38:59,True
184211,49287014_29757242276,759222453_58027670933_810869,start,2017-04-13 11:16:32,True
184211,68821728_90019804672,553096133_92689979594_618829,start,2017-04-13 11:25:25,True
184211,49287014_29757242276,823954921_87616329879_734825,start,2017-05-31 11:37:44,True
185435,918532757_93816377370,822186181_6705153015_254462,start,2017-03-31 08:14:13,True
185435,245297748_53004018301,847563768_53769935023_31479,start,2017-04-06 09:38:37,True
185553,358025551_85668218385,982293880_26639285208_109366,start,2017-04-06 08:11:18,True
185553,129325964_97260991805,22689692_73016559717_863538,start,2017-04-06 13:41:36,True
185963,850349077_22760023445,639968603_88675859715_299846,start,2017-04-19 21:20:39,True
185963,713896476_82336024795,828293428_55900336276_467525,start,2017-06-11 14:17:16,True
187217,344872921_33691334241,327462799_29062880940_509541,start,2017-04-01 10:51:34,True
187217,592112930_40890554703,328440708_78108426038_910141,start,2017-04-14 17:43:01,True
187908,199691557_6702049506,841833547_12133009317_707920,start,2017-05-24 18:27:37,True
187908,992115547_74541164197,797712242_43673845390_639535,start,2017-06-07 11:36:35,True
191001,569638447_2976815014,71992733_18151652335_251441,start,2017-05-24 01:28:50,True
191001,832655799_34309936317,890830760_64754081538_353036,confirm,2017-06-08 17:09:58,True
191300,605907937_63013185978,766623866_75432736310_81372,start,2017-04-19 14:36:53,True
191300,709061851_65093267185,882749093_44703084167_427091,start,2017-05-21 13:10:47,True
191585,758879972_99266036784,125440464_26592585517_214835,start,2017-03-30 13:12:46,True
191585,405613772_38141847517,924406227_38475265463_928080,confirm,2017-04-03 13:23:30,True
192577,515687819_27073318619,902449996_23416653567_297408,start,2017-04-19 23:36:22,True
192577,334991769_33395325962,270454013_77717780781_768660,start,2017-06-07 10:21:47,True
193111,914091259_49688552978,921008433_34185549910_100750,start,2017-04-17 23:46:15,True
193111,772404257_74170913971,187338423_63306193736_793992,start,2017-05-08 08:55:12,True
193444,936121527_47966806328,558390193_51946492127_498793,start,2017-04-05 11:16:06,True
193444,591226719_3027695666,37094709_76339843599_788802,confirm,2017-04-26 17:10:49,True
195455,793674443_74873740805,14936434_38486192747_165307,start,2017-04-05 12:32:39,True
195455,215385412_88822623795,492848351_18288986430_409544,start,2017-04-19 13:16:21,True
195756,606794273_81265507799,184516511_48098266002_392354,start,2017-05-24 13:53:40,True
195756,445878154_51642591572,761781615_8340134766_283927,start,2017-05-24 14:23:17,True
198932,99151920_74278554085,814428963_27439482516_369030,start,2017-05-18 20:44:28,True
198932,324128208_14447527161,69266368_76958871714_134044,start,2017-05-21 09:21:19,True
199373,908917973_95408618616,971205139_84838403845_326260,start,2017-05-30 12:24:28,True
199373,972708286_39824442823,371972567_60671234830_774325,start,2017-06-03 07:06:41,True
199378,760463303_89833853791,549437017_71228392309_444447,start,2017-06-14 17:37:31,True
199378,278170360_88036268568,969487373_78370103195_202473,step_1,2017-06-14 23:46:48,True
199624,974384906_41046145304,382330437_95108582670_960052,start,2017-05-24 16:07:36,True
199624,563616845_8744464218,492582614_41016513789_34598,start,2017-06-07 12:24:02,True
200598,680144002_83104112377,568810489_16497406072_690574,start,2017-04-08 13:13:35,True
200598,964073678_71155464572,400373352_47637003903_933179,start,2017-06-20 12:50:49,True
201447,264092144_658654441,342586071_27954882778_105569,start,2017-04-10 09:24:49,True
201447,861654362_59231410591,401483891_66820877854_192970,start,2017-04-16 23:28:41,True
202138,495259248_59406008878,518909847_43702952793_337095,start,2017-05-26 23:21:32,True
202138,268759188_58951107640,545287763_14300226450_988085,confirm,2017-05-29 00:05:08,True
203223,841052774_98612122506,692089667_19294864635_661834,start,2017-03-22 19:26:00,True
203223,104481988_50528724321,58720607_14454283300_808141,confirm,2017-03-23 08:45:06,True
203223,193534915_463131410,582160720_4616826875_572192,confirm,2017-03-27 08:41:05,True
204496,501402433_55226362001,62296690_82708182801_937194,start,2017-04-21 10:04:29,True
204496,763476631_29886920128,785993298_95337790441_831230,start,2017-05-10 13:19:49,True
205205,298845457_34881912914,918084960_43315526523_380327,start,2017-03-28 19:37:45,True
205205,409572765_78729891588,9791807_71378399882_211887,confirm,2017-03-30 15:19:10,True
206150,739209582_70817258458,406011518_21311734379_889956,start,2017-04-19 15:58:32,True
206150,163262469_72593543340,468972114_76178777943_119277,confirm,2017-04-20 10:23:25,True
207109,327163156_47185832070,833981715_80853212307_627689,start,2017-03-31 11:25:11,True
207109,911764004_10100649235,932837263_47273391245_349907,start,2017-03-31 11:48:32,True
208156,881889449_62047050308,198788737_63954416585_280526,start,2017-04-04 12:33:32,True
208156,26290407_69575571397,750607955_53712019790_773332,start,2017-06-14 23:13:54,True
208905,683966067_46103955069,523356608_97849382184_286616,start,2017-06-01 17:33:24,True
208905,649575990_61547359517,689822056_91967862875_997714,start,2017-06-04 12:25:23,True
209090,41537354_43790261605,657223451_19391890545_532220,start,2017-04-05 11:36:40,True
209090,421864215_28899820238,181782742_99240977467_319485,start,2017-04-07 20:21:53,True
211380,134735496_46200673849,576979473_62647142080_406501,start,2017-03-29 16:22:44,True
211380,852658731_24025524081,169076783_79969484596_128708,start,2017-04-12 17:57:19,True
211380,238263116_28415653295,979417723_3575775725_443484,start,2017-05-15 15:53:32,True
212071,232571229_38940854064,472085029_42442211315_792827,start,2017-03-31 08:46:58,True
212071,801859633_47277643039,8113574_46963302018_57541,start,2017-04-16 03:36:10,True
212071,232571229_38940854064,759020559_50800913835_573444,start,2017-04-17 01:28:34,True
212071,471668414_1909840078,758380580_79605063958_468255,start,2017-04-18 22:40:50,True
216323,571010740_22079477921,796201411_39098545461_735557,start,2017-06-01 13:05:13,True
